1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
496	-0.694507	212.990000	2.841437	0.000142	5.5
497	-0.694507	213.990000	2.829345	0.000137	7.1
498	-0.694507	214.990000	2.817356	0.000141	1.8
499	-0.694507	215.990000	2.805468	0.000137	1.8
500	-0.694507	216.990000	2.793679	0.000140	1.8
501	-0.694507	217.990000	2.781990	0.000291	2.7
502	-0.694507	218.990000	2.770398	0.000142	3.2
503	-0.694507	219.990000	2.758902	0.000137	5.3
504	-0.694507	220.990000	2.747501	0.000141	4.6
505	-0.694507	221.990000	2.736194	0.000137	6.0
506	-0.694507	222.990000	2.724980	0.000261	4.4
507	-0.694507	223.990000	2.713857	0.000140	5.0
